grid_id,center_lat,center_lng,area_density
2944,37.552512,126.95005,209.88
2945,37.552512,126.950618,209.88
2946,37.552512,126.951186,309.98
2947,37.552512,126.951755,309.98
2948,37.552512,126.952323,309.98
2949,37.552512,126.952891,309.98
2950,37.552512,126.953459,309.98
2951,37.552512,126.954028,309.98
2952,37.552512,126.954596,309.98
2953,37.552512,126.955164,309.98
2954,37.552512,126.955732,309.98
2955,37.552512,126.9563,309.98
2956,37.552512,126.956869,141.87
2957,37.552512,126.957437,141.87
2958,37.552512,126.958005,141.87
2959,37.552512,126.958573,141.87
2960,37.552512,126.959142,141.87
2961,37.552512,126.95971,141.87
2962,37.552512,126.960278,141.87
2963,37.552512,126.960846,141.87
2964,37.552512,126.961415,141.87
2965,37.552512,126.961983,141.87
2966,37.552512,126.962551,134.2
2967,37.552512,126.963119,134.2
2968,37.552512,126.963688,134.2
2969,37.552512,126.964256,134.2
2970,37.552512,126.964824,134.2
2971,37.552512,126.965392,134.2
2972,37.552512,126.965961,134.2
2973,37.552512,126.966529,134.2
2974,37.552512,126.967097,134.2
2975,37.552512,126.967665,134.2
2976,37.552512,126.968234,146.52
2977,37.552512,126.968802,146.52
2978,37.552512,126.96937,146.52
2979,37.552512,126.969938,146.52
2980,37.552962,126.912546,157.25
2981,37.552962,126.913114,157.25
2982,37.552962,126.913682,157.25
2983,37.552962,126.914251,157.25
2984,37.552962,126.914819,157.25
2985,37.552962,126.915387,157.25
2986,37.552962,126.915955,157.25
2987,37.552962,126.916524,157.25
2988,37.552962,126.917092,209.43
2989,37.552962,126.91766,209.43
2990,37.552962,126.918228,209.43
2991,37.552962,126.918797,209.43
2992,37.552962,126.919365,209.43
2993,37.552962,126.919933,209.43
2994,37.552962,126.920501,209.43
2995,37.552962,126.921069,209.43
2996,37.552962,126.921638,209.43
2997,37.552962,126.922206,209.43
2998,37.552962,126.922774,284.36
2999,37.552962,126.923342,284.36
3000,37.552962,126.923911,284.36
3001,37.552962,126.924479,284.36
3002,37.552962,126.925047,284.36
3003,37.552962,126.925615,284.36
3004,37.552962,126.926184,284.36
3005,37.552962,126.926752,284.36
3006,37.552962,126.92732,284.36
3007,37.552962,126.927888,284.36
3008,37.552962,126.928457,171.0
3009,37.552962,126.929025,171.0
3010,37.552962,126.929593,171.0
3011,37.552962,126.930161,171.0
3012,37.552962,126.93073,171.0
3013,37.552962,126.931298,171.0
3014,37.552962,126.931866,171.0
3015,37.552962,126.932434,171.0
3016,37.552962,126.933003,171.0
3017,37.552962,126.933571,171.0
3018,37.552962,126.934139,245.27
3019,37.552962,126.934707,245.27
3020,37.552962,126.935276,245.27
3021,37.552962,126.935844,245.27
3022,37.552962,126.936412,245.27
3023,37.552962,126.93698,245.27
3024,37.552962,126.937548,245.27
3025,37.552962,126.938117,245.27
3026,37.552962,126.938685,245.27
3027,37.552962,126.939253,245.27
3028,37.552962,126.939821,178.3
3029,37.552962,126.94039,178.3
3030,37.552962,126.940958,178.3
3031,37.552962,126.941526,178.3
3032,37.552962,126.942094,178.3
3033,37.552962,126.942663,178.3
3034,37.552962,126.943231,178.3
3035,37.552962,126.943799,178.3
3036,37.552962,126.944367,178.3
3037,37.552962,126.944936,178.3
3038,37.552962,126.945504,161.98
3039,37.552962,126.946072,161.98
3040,37.552962,126.94664,161.98
3041,37.552962,126.947209,161.98
3042,37.552962,126.947777,161.98
3043,37.552962,126.948345,161.98
3044,37.552962,126.948913,161.98
3045,37.552962,126.949482,161.98
3046,37.552962,126.95005,161.98
3047,37.552962,126.950618,161.98
3048,37.552962,126.951186,176.22
3049,37.552962,126.951755,176.22
3050,37.552962,126.952323,176.22
3051,37.552962,126.952891,176.22
3052,37.552962,126.953459,176.22
3053,37.552962,126.954028,176.22
3054,37.552962,126.954596,176.22
3055,37.552962,126.955164,176.22
3056,37.552962,126.955732,176.22
3057,37.552962,126.9563,176.22
3058,37.552962,126.956869,94.56
3059,37.552962,126.957437,94.56
3060,37.552962,126.958005,94.56
3061,37.552962,126.958573,94.56
3062,37.552962,126.959142,94.56
3063,37.552962,126.95971,94.56
3064,37.552962,126.960278,94.56
3065,37.552962,126.960846,94.56
3066,37.552962,126.961415,94.56
3067,37.552962,126.961983,94.56
3068,37.552962,126.962551,173.6
3069,37.552962,126.963119,173.6
3070,37.552962,126.963688,173.6
3071,37.552962,126.964256,173.6
3072,37.552962,126.964824,173.6
3073,37.552962,126.965392,173.6
3074,37.552962,126.965961,173.6
3075,37.552962,126.966529,173.6
3076,37.552962,126.967097,173.6
3077,37.552962,126.967665,173.6
3078,37.552962,126.968234,73.56
3079,37.552962,126.968802,73.56
3080,37.552962,126.96937,73.56
3081,37.552962,126.969938,73.56
3082,37.553412,126.911409,157.25
3083,37.553412,126.911978,157.25
3084,37.553412,126.912546,157.25
3085,37.553412,126.913114,157.25
3086,37.553412,126.913682,157.25
3087,37.553412,126.914251,157.25
3088,37.553412,126.914819,157.25
3089,37.553412,126.915387,157.25
3090,37.553412,126.915955,157.25
3091,37.553412,126.916524,157.25
3092,37.553412,126.917092,209.43
3093,37.553412,126.91766,209.43
3094,37.553412,126.918228,209.43
3095,37.553412,126.918797,209.43
3096,37.553412,126.919365,209.43
3097,37.553412,126.919933,209.43
3098,37.553412,126.920501,209.43
3099,37.553412,126.921069,209.43
3100,37.553412,126.921638,209.43
3101,37.553412,126.922206,209.43
3102,37.553412,126.922774,284.36
3103,37.553412,126.923342,284.36
3104,37.553412,126.923911,284.36
3105,37.553412,126.924479,284.36
3106,37.553412,126.925047,284.36
3107,37.553412,126.925615,284.36
3108,37.553412,126.926184,284.36
3109,37.553412,126.926752,284.36
3110,37.553412,126.92732,284.36
3111,37.553412,126.927888,284.36
3112,37.553412,126.928457,171.0
3113,37.553412,126.929025,171.0
3114,37.553412,126.929593,171.0
3115,37.553412,126.930161,171.0
3116,37.553412,126.93073,171.0
3117,37.553412,126.931298,171.0
3118,37.553412,126.931866,171.0
3119,37.553412,126.932434,171.0
3120,37.553412,126.933003,171.0
3121,37.553412,126.933571,171.0
3122,37.553412,126.934139,245.27
3123,37.553412,126.934707,245.27
3124,37.553412,126.935276,245.27
3125,37.553412,126.935844,245.27
3126,37.553412,126.936412,245.27
3127,37.553412,126.93698,245.27
3128,37.553412,126.937548,245.27
3129,37.553412,126.938117,245.27
3130,37.553412,126.938685,245.27
3131,37.553412,126.939253,245.27
3132,37.553412,126.939821,178.3
3133,37.553412,126.94039,178.3
3134,37.553412,126.940958,178.3
3135,37.553412,126.941526,178.3
3136,37.553412,126.942094,178.3
3137,37.553412,126.942663,178.3
3138,37.553412,126.943231,178.3
3139,37.553412,126.943799,178.3
3140,37.553412,126.944367,178.3
3141,37.553412,126.944936,178.3
3142,37.553412,126.945504,161.98
3143,37.553412,126.946072,161.98
3144,37.553412,126.94664,161.98
3145,37.553412,126.947209,161.98
3146,37.553412,126.947777,161.98
3147,37.553412,126.948345,161.98
3148,37.553412,126.948913,161.98
3149,37.553412,126.949482,161.98
3150,37.553412,126.95005,161.98
3151,37.553412,126.950618,161.98
3152,37.553412,126.951186,176.22
3153,37.553412,126.951755,176.22
3154,37.553412,126.952323,176.22
3155,37.553412,126.952891,176.22
3156,37.553412,126.953459,176.22
3157,37.553412,126.954028,176.22
3158,37.553412,126.954596,176.22
3159,37.553412,126.955164,176.22
3160,37.553412,126.955732,176.22
3161,37.553412,126.9563,176.22
3162,37.553412,126.956869,94.56
3163,37.553412,126.957437,94.56
3164,37.553412,126.958005,94.56
3165,37.553412,126.958573,94.56
3166,37.553412,126.959142,94.56
3167,37.553412,126.95971,94.56
3168,37.553412,126.960278,94.56
3169,37.553412,126.960846,94.56
3170,37.553412,126.961415,94.56
3171,37.553412,126.961983,94.56
3172,37.553412,126.962551,173.6
3173,37.553412,126.963119,173.6
3174,37.553412,126.963688,173.6
3175,37.553412,126.964256,173.6
3176,37.553412,126.964824,173.6
3177,37.553412,126.965392,173.6
3178,37.553412,126.965961,173.6
3179,37.553412,126.966529,173.6
3180,37.553412,126.967097,173.6
3181,37.553412,126.967665,173.6
3182,37.553412,126.968234,73.56
3183,37.553412,126.968802,73.56
3184,37.553412,126.96937,73.56
3185,37.553412,126.969938,73.56
3186,37.553863,126.910273,139.62
3187,37.553863,126.910841,139.62
3188,37.553863,126.911409,157.25
3189,37.553863,126.911978,157.25
3190,37.553863,126.912546,157.25
3191,37.553863,126.913114,157.25
3192,37.553863,126.913682,157.25
3193,37.553863,126.914251,157.25
3194,37.553863,126.914819,157.25
3195,37.553863,126.915387,157.25
3196,37.553863,126.915955,157.25
3197,37.553863,126.916524,157.25
3198,37.553863,126.917092,209.43
3199,37.553863,126.91766,209.43
3200,37.553863,126.918228,209.43
3201,37.553863,126.918797,209.43
3202,37.553863,126.919365,209.43
3203,37.553863,126.919933,209.43
3204,37.553863,126.920501,209.43
3205,37.553863,126.921069,209.43
3206,37.553863,126.921638,209.43
3207,37.553863,126.922206,209.43
3208,37.553863,126.922774,284.36
3209,37.553863,126.923342,284.36
3210,37.553863,126.923911,284.36
3211,37.553863,126.924479,284.36
3212,37.553863,126.925047,284.36
3213,37.553863,126.925615,284.36
3214,37.553863,126.926184,284.36
3215,37.553863,126.926752,284.36
3216,37.553863,126.92732,284.36
3217,37.553863,126.927888,284.36
3218,37.553863,126.928457,171.0
3219,37.553863,126.929025,171.0
3220,37.553863,126.929593,171.0
3221,37.553863,126.930161,171.0
3222,37.553863,126.93073,171.0
3223,37.553863,126.931298,171.0
3224,37.553863,126.931866,171.0
3225,37.553863,126.932434,171.0
3226,37.553863,126.933003,171.0
3227,37.553863,126.933571,171.0
3228,37.553863,126.934139,245.27
3229,37.553863,126.934707,245.27
3230,37.553863,126.935276,245.27
3231,37.553863,126.935844,245.27
3232,37.553863,126.936412,245.27
3233,37.553863,126.93698,245.27
3234,37.553863,126.937548,245.27
3235,37.553863,126.938117,245.27
3236,37.553863,126.938685,245.27
3237,37.553863,126.939253,245.27
3238,37.553863,126.939821,178.3
3239,37.553863,126.94039,178.3
3240,37.553863,126.940958,178.3
3241,37.553863,126.941526,178.3
3242,37.553863,126.942094,178.3
3243,37.553863,126.942663,178.3
3244,37.553863,126.943231,178.3
3245,37.553863,126.943799,178.3
3246,37.553863,126.944367,178.3
3247,37.553863,126.944936,178.3
3248,37.553863,126.945504,161.98
3249,37.553863,126.946072,161.98
3250,37.553863,126.94664,161.98
3251,37.553863,126.947209,161.98
3252,37.553863,126.947777,161.98
3253,37.553863,126.948345,161.98
3254,37.553863,126.948913,161.98
3255,37.553863,126.949482,161.98
3256,37.553863,126.95005,161.98
3257,37.553863,126.950618,161.98
3258,37.553863,126.951186,176.22
3259,37.553863,126.951755,176.22
3260,37.553863,126.952323,176.22
3261,37.553863,126.952891,176.22
3262,37.553863,126.953459,176.22
3263,37.553863,126.954028,176.22
3264,37.553863,126.954596,176.22
3265,37.553863,126.955164,176.22
3266,37.553863,126.955732,176.22
3267,37.553863,126.9563,176.22
3268,37.553863,126.956869,94.56
3269,37.553863,126.957437,94.56
3270,37.553863,126.958005,94.56
3271,37.553863,126.958573,94.56
3272,37.553863,126.959142,94.56
3273,37.553863,126.95971,94.56
3274,37.553863,126.960278,94.56
3275,37.553863,126.960846,94.56
3276,37.553863,126.961415,94.56
3277,37.553863,126.961983,94.56
3278,37.553863,126.962551,173.6
3279,37.553863,126.963119,173.6
3280,37.553863,126.963688,173.6
3281,37.553863,126.964256,173.6
3282,37.553863,126.964824,173.6
3283,37.553863,126.965392,173.6
3284,37.553863,126.965961,173.6
3285,37.553863,126.966529,173.6
3286,37.553863,126.967097,173.6
3287,37.553863,126.967665,173.6
3288,37.553863,126.968234,73.56
3289,37.553863,126.968802,73.56
3290,37.553863,126.96937,73.56
3291,37.553863,126.969938,73.56
3292,37.554313,126.909136,139.62
3293,37.554313,126.909705,139.62
3294,37.554313,126.910273,139.62
3295,37.554313,126.910841,139.62
3296,37.554313,126.911409,157.25
3297,37.554313,126.911978,157.25
3298,37.554313,126.912546,157.25
3299,37.554313,126.913114,157.25
3300,37.554313,126.913682,157.25
3301,37.554313,126.914251,157.25
3302,37.554313,126.914819,157.25
3303,37.554313,126.915387,157.25
3304,37.554313,126.915955,157.25
3305,37.554313,126.916524,157.25
3306,37.554313,126.917092,209.43
3307,37.554313,126.91766,209.43
3308,37.554313,126.918228,209.43
3309,37.554313,126.918797,209.43
3310,37.554313,126.919365,209.43
3311,37.554313,126.919933,209.43
3312,37.554313,126.920501,209.43
3313,37.554313,126.921069,209.43
3314,37.554313,126.921638,209.43
3315,37.554313,126.922206,209.43
3316,37.554313,126.922774,284.36
3317,37.554313,126.923342,284.36
3318,37.554313,126.923911,284.36
3319,37.554313,126.924479,284.36
3320,37.554313,126.925047,284.36
3321,37.554313,126.925615,284.36
3322,37.554313,126.926184,284.36
3323,37.554313,126.926752,284.36
3324,37.554313,126.92732,284.36
3325,37.554313,126.927888,284.36
3326,37.554313,126.928457,171.0
3327,37.554313,126.929025,171.0
3328,37.554313,126.929593,171.0
3329,37.554313,126.930161,171.0
3330,37.554313,126.93073,171.0
3331,37.554313,126.931298,171.0
3332,37.554313,126.931866,171.0
3333,37.554313,126.932434,171.0
3334,37.554313,126.933003,171.0
3335,37.554313,126.933571,171.0
3336,37.554313,126.934139,245.27
3337,37.554313,126.934707,245.27
3338,37.554313,126.935276,245.27
3339,37.554313,126.935844,245.27
3340,37.554313,126.936412,245.27
3341,37.554313,126.93698,245.27
3342,37.554313,126.937548,245.27
3343,37.554313,126.938117,245.27
3344,37.554313,126.938685,245.27
3345,37.554313,126.939253,245.27
3346,37.554313,126.939821,178.3
3347,37.554313,126.94039,178.3
3348,37.554313,126.940958,178.3
3349,37.554313,126.941526,178.3
3350,37.554313,126.942094,178.3
3351,37.554313,126.942663,178.3
3352,37.554313,126.943231,178.3
3353,37.554313,126.943799,178.3
3354,37.554313,126.944367,178.3
3355,37.554313,126.944936,178.3
3356,37.554313,126.945504,161.98
3357,37.554313,126.946072,161.98
3358,37.554313,126.94664,161.98
3359,37.554313,126.947209,161.98
3360,37.554313,126.947777,161.98
3361,37.554313,126.948345,161.98
3362,37.554313,126.948913,161.98
3363,37.554313,126.949482,161.98
3364,37.554313,126.95005,161.98
3365,37.554313,126.950618,161.98
3366,37.554313,126.951186,176.22
3367,37.554313,126.951755,176.22
3368,37.554313,126.952323,176.22
3369,37.554313,126.952891,176.22
3370,37.554313,126.953459,176.22
3371,37.554313,126.954028,176.22
3372,37.554313,126.954596,176.22
3373,37.554313,126.955164,176.22
3374,37.554313,126.955732,176.22
3375,37.554313,126.9563,176.22
3376,37.554313,126.956869,94.56
3377,37.554313,126.957437,94.56
3378,37.554313,126.958005,94.56
3379,37.554313,126.958573,94.56
3380,37.554313,126.959142,94.56
3381,37.554313,126.95971,94.56
3382,37.554313,126.960278,94.56
3383,37.554313,126.960846,94.56
3384,37.554313,126.961415,94.56
3385,37.554313,126.961983,94.56
3386,37.554313,126.962551,173.6
3387,37.554313,126.963119,173.6
3388,37.554313,126.963688,173.6
3389,37.554313,126.964256,173.6
3390,37.554313,126.964824,173.6
3391,37.554313,126.965392,173.6
3392,37.554313,126.965961,173.6
3393,37.554313,126.966529,173.6
3394,37.554313,126.967097,173.6
3395,37.554313,126.967665,173.6
3396,37.554313,126.968234,73.56
3397,37.554313,126.968802,73.56
3398,37.554313,126.96937,73.56
3399,37.554313,126.969938,73.56
3400,37.554764,126.907432,139.62
3401,37.554764,126.908,139.62
3402,37.554764,126.908568,139.62
3403,37.554764,126.909136,139.62
3404,37.554764,126.909705,139.62
3405,37.554764,126.910273,139.62
3406,37.554764,126.910841,139.62
3407,37.554764,126.911409,157.25
3408,37.554764,126.911978,157.25
3409,37.554764,126.912546,157.25
3410,37.554764,126.913114,157.25
3411,37.554764,126.913682,157.25
3412,37.554764,126.914251,157.25
3413,37.554764,126.914819,157.25
3414,37.554764,126.915387,157.25
3415,37.554764,126.915955,157.25
3416,37.554764,126.916524,157.25
3417,37.554764,126.917092,209.43
3418,37.554764,126.91766,209.43
3419,37.554764,126.918228,209.43
3420,37.554764,126.918797,209.43
3421,37.554764,126.919365,209.43
3422,37.554764,126.919933,209.43
3423,37.554764,126.920501,209.43
3424,37.554764,126.921069,209.43
3425,37.554764,126.921638,209.43
3426,37.554764,126.922206,209.43
3427,37.554764,126.922774,284.36
3428,37.554764,126.923342,284.36
3429,37.554764,126.923911,284.36
3430,37.554764,126.924479,284.36
3431,37.554764,126.925047,284.36
3432,37.554764,126.925615,284.36
3433,37.554764,126.926184,284.36
3434,37.554764,126.926752,284.36
3435,37.554764,126.92732,284.36
3436,37.554764,126.927888,284.36
3437,37.554764,126.928457,171.0
3438,37.554764,126.929025,171.0
3439,37.554764,126.929593,171.0
3440,37.554764,126.930161,171.0
3441,37.554764,126.93073,171.0
3442,37.554764,126.931298,171.0
3443,37.554764,126.931866,171.0
3444,37.554764,126.932434,171.0
3445,37.554764,126.933003,171.0
3446,37.554764,126.933571,171.0
3447,37.554764,126.934139,245.27
3448,37.554764,126.934707,245.27
3449,37.554764,126.935276,245.27
3450,37.554764,126.935844,245.27
3451,37.554764,126.936412,245.27
3452,37.554764,126.93698,245.27
3453,37.554764,126.937548,245.27
3454,37.554764,126.938117,245.27
3455,37.554764,126.938685,245.27
3456,37.554764,126.939253,245.27
3457,37.554764,126.939821,178.3
3458,37.554764,126.94039,178.3
3459,37.554764,126.940958,178.3
3460,37.554764,126.941526,178.3
3461,37.554764,126.942094,178.3
3462,37.554764,126.942663,178.3
3463,37.554764,126.943231,178.3
3464,37.554764,126.943799,178.3
3465,37.554764,126.944367,178.3
3466,37.554764,126.944936,178.3
3467,37.554764,126.945504,161.98
3468,37.554764,126.946072,161.98
3469,37.554764,126.94664,161.98
3470,37.554764,126.947209,161.98
3471,37.554764,126.947777,161.98
3472,37.554764,126.948345,161.98
3473,37.554764,126.948913,161.98
3474,37.554764,126.949482,161.98
3475,37.554764,126.95005,161.98
3476,37.554764,126.950618,161.98
3477,37.554764,126.951186,176.22
3478,37.554764,126.951755,176.22
3479,37.554764,126.952323,176.22
3480,37.554764,126.952891,176.22
3481,37.554764,126.953459,176.22
3482,37.554764,126.954028,176.22
3483,37.554764,126.954596,176.22
3484,37.554764,126.955164,176.22
3485,37.554764,126.955732,176.22
3486,37.554764,126.9563,176.22
3487,37.554764,126.956869,94.56
3488,37.554764,126.957437,94.56
3489,37.554764,126.958005,94.56
3490,37.554764,126.958573,94.56
3491,37.554764,126.959142,94.56
3492,37.554764,126.95971,94.56
3493,37.554764,126.960278,94.56
3494,37.554764,126.960846,94.56
3495,37.554764,126.961415,94.56
3496,37.554764,126.961983,94.56
3497,37.554764,126.962551,173.6
3498,37.554764,126.963119,173.6
3499,37.554764,126.963688,173.6
3500,37.554764,126.964256,173.6
3501,37.554764,126.964824,173.6
3502,37.554764,126.965392,173.6
3503,37.554764,126.965961,173.6
3504,37.554764,126.966529,173.6
3505,37.554764,126.967097,173.6
3506,37.554764,126.967665,173.6
3507,37.554764,126.968234,73.56
3508,37.554764,126.968802,73.56
3509,37.554764,126.96937,73.56
3510,37.554764,126.969938,73.56
3511,37.555214,126.906295,139.62
3512,37.555214,126.906863,139.62
3513,37.555214,126.907432,139.62
3514,37.555214,126.908,139.62
3515,37.555214,126.908568,139.62
3516,37.555214,126.909136,139.62
3517,37.555214,126.909705,139.62
3518,37.555214,126.910273,139.62
3519,37.555214,126.910841,139.62
3520,37.555214,126.911409,157.25
3521,37.555214,126.911978,157.25
3522,37.555214,126.912546,157.25
3523,37.555214,126.913114,157.25
3524,37.555214,126.913682,157.25
3525,37.555214,126.914251,157.25
3526,37.555214,126.914819,157.25
3527,37.555214,126.915387,157.25
3528,37.555214,126.915955,157.25
3529,37.555214,126.916524,157.25
3530,37.555214,126.917092,209.43
3531,37.555214,126.91766,209.43
3532,37.555214,126.918228,209.43
3533,37.555214,126.918797,209.43
3534,37.555214,126.919365,209.43
3535,37.555214,126.919933,209.43
3536,37.555214,126.920501,209.43
3537,37.555214,126.921069,209.43
3538,37.555214,126.921638,209.43
3539,37.555214,126.922206,209.43
3540,37.555214,126.922774,284.36
3541,37.555214,126.923342,284.36
3542,37.555214,126.923911,284.36
3543,37.555214,126.924479,284.36
3544,37.555214,126.925047,284.36
3545,37.555214,126.925615,284.36
3546,37.555214,126.926184,284.36
3547,37.555214,126.926752,284.36
3548,37.555214,126.92732,284.36
3549,37.555214,126.927888,284.36
3550,37.555214,126.928457,171.0
3551,37.555214,126.929025,171.0
3552,37.555214,126.929593,171.0
3553,37.555214,126.930161,171.0
3554,37.555214,126.93073,171.0
3555,37.555214,126.931298,171.0
3556,37.555214,126.931866,171.0
3557,37.555214,126.932434,171.0
3558,37.555214,126.933003,171.0
3559,37.555214,126.933571,171.0
3560,37.555214,126.934139,245.27
3561,37.555214,126.934707,245.27
3562,37.555214,126.935276,245.27
3563,37.555214,126.935844,245.27
3564,37.555214,126.936412,245.27
3565,37.555214,126.93698,245.27
3566,37.555214,126.937548,245.27
3567,37.555214,126.938117,245.27
3568,37.555214,126.938685,245.27
3569,37.555214,126.939253,245.27
3570,37.555214,126.939821,178.3
3571,37.555214,126.94039,178.3
3572,37.555214,126.940958,178.3
3573,37.555214,126.941526,178.3
3574,37.555214,126.942094,178.3
3575,37.555214,126.942663,178.3
3576,37.555214,126.943231,178.3
3577,37.555214,126.943799,178.3
3578,37.555214,126.944367,178.3
3579,37.555214,126.944936,178.3
3580,37.555214,126.945504,161.98
3581,37.555214,126.946072,161.98
3582,37.555214,126.94664,161.98
3583,37.555214,126.947209,161.98
3584,37.555214,126.947777,161.98
3585,37.555214,126.948345,161.98
3586,37.555214,126.948913,161.98
3587,37.555214,126.949482,161.98
3588,37.555214,126.95005,161.98
3589,37.555214,126.950618,161.98
3590,37.555214,126.951186,176.22
3591,37.555214,126.951755,176.22
3592,37.555214,126.952323,176.22
3593,37.555214,126.952891,176.22
3594,37.555214,126.953459,176.22
3595,37.555214,126.954028,176.22
3596,37.555214,126.954596,176.22
3597,37.555214,126.955164,176.22
3598,37.555214,126.955732,176.22
3599,37.555214,126.9563,176.22
3600,37.555214,126.956869,94.56
3601,37.555214,126.957437,94.56
3602,37.555214,126.958005,94.56
3603,37.555214,126.958573,94.56
3604,37.555214,126.959142,94.56
3605,37.555214,126.95971,94.56
3606,37.555214,126.960278,94.56
3607,37.555214,126.960846,94.56
3608,37.555214,126.961415,94.56
3609,37.555214,126.961983,94.56
3610,37.555214,126.962551,173.6
3611,37.555214,126.963119,173.6
3612,37.555214,126.963688,173.6
3613,37.555214,126.964256,173.6
3614,37.555214,126.964824,173.6
3615,37.555214,126.965392,173.6
3616,37.555214,126.965961,173.6
3617,37.555214,126.966529,173.6
3618,37.555214,126.967097,173.6
3619,37.555214,126.967665,173.6
3620,37.555214,126.968234,73.56
3621,37.555214,126.968802,73.56
3622,37.555214,126.96937,73.56
3623,37.555214,126.969938,73.56
3624,37.555665,126.905159,163.64
3625,37.555665,126.905727,139.62
3626,37.555665,126.906295,139.62
3627,37.555665,126.906863,139.62
3628,37.555665,126.907432,139.62
3629,37.555665,126.908,139.62
3630,37.555665,126.908568,139.62
3631,37.555665,126.909136,139.62
3632,37.555665,126.909705,139.62
3633,37.555665,126.910273,139.62
3634,37.555665,126.910841,139.62
3635,37.555665,126.911409,157.25
3636,37.555665,126.911978,157.25
3637,37.555665,126.912546,157.25
3638,37.555665,126.913114,157.25
3639,37.555665,126.913682,157.25
3640,37.555665,126.914251,157.25
3641,37.555665,126.914819,157.25
3642,37.555665,126.915387,157.25
3643,37.555665,126.915955,157.25
3644,37.555665,126.916524,157.25
3645,37.555665,126.917092,209.43
3646,37.555665,126.91766,209.43
3647,37.555665,126.918228,209.43
3648,37.555665,126.918797,209.43
3649,37.555665,126.919365,209.43
3650,37.555665,126.919933,209.43
3651,37.555665,126.920501,209.43
3652,37.555665,126.921069,209.43
3653,37.555665,126.921638,209.43
3654,37.555665,126.922206,209.43
3655,37.555665,126.922774,284.36
3656,37.555665,126.923342,284.36
3657,37.555665,126.923911,284.36
3658,37.555665,126.924479,284.36
3659,37.555665,126.925047,284.36
3660,37.555665,126.925615,284.36
3661,37.555665,126.926184,284.36
3662,37.555665,126.926752,284.36
3663,37.555665,126.92732,284.36
3664,37.555665,126.927888,284.36
3665,37.555665,126.928457,171.0
3666,37.555665,126.929025,171.0
3667,37.555665,126.929593,171.0
3668,37.555665,126.930161,171.0
3669,37.555665,126.93073,171.0
3670,37.555665,126.931298,171.0
3671,37.555665,126.931866,171.0
3672,37.555665,126.932434,171.0
3673,37.555665,126.933003,171.0
3674,37.555665,126.933571,171.0
3675,37.555665,126.934139,245.27
3676,37.555665,126.934707,245.27
3677,37.555665,126.935276,245.27
3678,37.555665,126.935844,245.27
3679,37.555665,126.936412,245.27
3680,37.555665,126.93698,245.27
3681,37.555665,126.937548,245.27
3682,37.555665,126.938117,245.27
3683,37.555665,126.938685,245.27
3684,37.555665,126.939253,245.27
3685,37.555665,126.939821,178.3
3686,37.555665,126.94039,178.3
3687,37.555665,126.940958,178.3
3688,37.555665,126.941526,178.3
3689,37.555665,126.942094,178.3
3690,37.555665,126.942663,178.3
3691,37.555665,126.943231,178.3
3692,37.555665,126.943799,178.3
3693,37.555665,126.944367,178.3
3694,37.555665,126.944936,178.3
3695,37.555665,126.945504,161.98
3696,37.555665,126.946072,161.98
3697,37.555665,126.94664,161.98
3698,37.555665,126.947209,161.98
3699,37.555665,126.947777,161.98
3700,37.555665,126.948345,161.98
3701,37.555665,126.948913,161.98
3702,37.555665,126.949482,161.98
3703,37.555665,126.95005,161.98
3704,37.555665,126.950618,161.98
3705,37.555665,126.951186,176.22
3706,37.555665,126.951755,176.22
3707,37.555665,126.952323,176.22
3708,37.555665,126.952891,176.22
3709,37.555665,126.953459,176.22
3710,37.555665,126.954028,176.22
3711,37.555665,126.954596,176.22
3712,37.555665,126.955164,176.22
3713,37.555665,126.955732,176.22
3714,37.555665,126.9563,176.22
3715,37.555665,126.956869,94.56
3716,37.555665,126.957437,94.56
3717,37.555665,126.958005,94.56
3718,37.555665,126.958573,94.56
3719,37.555665,126.959142,94.56
3720,37.555665,126.95971,94.56
3721,37.555665,126.960278,94.56
3722,37.555665,126.960846,94.56
3723,37.555665,126.961415,94.56
3724,37.555665,126.961983,94.56
3725,37.555665,126.962551,173.6
3726,37.555665,126.963119,173.6
3727,37.555665,126.963688,173.6
3728,37.555665,126.964256,173.6
3729,37.555665,126.964824,173.6
3730,37.555665,126.965392,173.6
3731,37.555665,126.965961,173.6
3732,37.555665,126.966529,173.6
3733,37.555665,126.967097,173.6
3734,37.555665,126.967665,173.6
3735,37.555665,126.968234,73.56
3736,37.555665,126.968802,73.56
3737,37.555665,126.96937,73.56
3738,37.555665,126.969938,73.56
3739,37.556115,126.903454,163.64
3740,37.556115,126.904022,163.64
3741,37.556115,126.90459,163.64
3742,37.556115,126.905159,163.64
3743,37.556115,126.905727,139.62
3744,37.556115,126.906295,139.62
3745,37.556115,126.906863,139.62
3746,37.556115,126.907432,139.62
3747,37.556115,126.908,139.62
3748,37.556115,126.908568,139.62
3749,37.556115,126.909136,139.62
3750,37.556115,126.909705,139.62
3751,37.556115,126.910273,139.62
3752,37.556115,126.910841,139.62
3753,37.556115,126.911409,157.25
3754,37.556115,126.911978,157.25
3755,37.556115,126.912546,157.25
3756,37.556115,126.913114,157.25
3757,37.556115,126.913682,157.25
3758,37.556115,126.914251,157.25
3759,37.556115,126.914819,157.25
3760,37.556115,126.915387,157.25
3761,37.556115,126.915955,157.25
3762,37.556115,126.916524,157.25
3763,37.556115,126.917092,209.43
3764,37.556115,126.91766,209.43
3765,37.556115,126.918228,209.43
