,격자명,밀집도,center_lat,center_lng,sw_lat,sw_lng,ne_lat,ne_lng
472,다사69504850,13.940000000000001,37.536443566352766,127.15618624939485,37.53531270424358,127.15477653398784,37.53757430472433,127.15759588510296
473,다사69504875,1980.56,37.53869675060878,127.15617610464932,37.537566065973365,127.15476614588721,37.53982766625612,127.15758558099775
474,다사69504900,1210.65,37.54095024936178,127.1561653953511,37.539819426838676,127.15475575662961,37.54208102692347,127.15757527574492
475,다사69504400,38141.78,37.49588275060899,127.15637210457537,37.49475204530271,127.15496332211472,37.497013649351054,127.15778116290939
476,다사69504425,11660.289999999999,37.49813624939101,127.15636189542465,37.497005422589964,127.15495295481607,37.49926702643994,127.15777087943809
477,다사69504450,907.47,37.50038956637623,127.15635174939474,37.49925879901307,127.15494258636289,37.501520402664674,127.15776059482161
478,다사69505025,103333.98,37.55221706635877,127.15611374939509,37.55108621819749,127.15470379298249,37.55334781729273,127.15752373226186
479,다사69505050,36560.81,37.55447043367068,127.15610325060504,37.553339573875576,127.15469339678026,37.55560117277297,127.15751342012052
480,다사69505075,5170.55,37.55672375060878,127.1560931046493,37.55559292868906,127.15468299942015,37.55785452738863,127.15750310683063
481,다사69505100,65018.03,37.55897731572043,127.15608264470897,37.557846282637925,127.15467260090197,37.560107881139686,127.15749279239205
482,다사69504925,361.45,37.543203500000004,127.156155,37.542072786839505,127.15474536621491,37.54433438672633,127.15756496934434
483,다사69504950,770.57,37.54545699999999,127.15614499999998,37.54432614597581,127.15473497464299,37.5465877456647,127.15755466179587
484,다사69504975,2853.54,37.5477105,127.15613450000002,37.54657950424759,127.15472458191371,37.54884110373857,127.1575443530994
485,다사69505000,59286.04,37.54996350000001,127.156124,37.54883286165481,127.1547141880269,37.55109446094792,127.15753404325476
486,다사68754925,1579.05,37.543178499999996,127.14766550000002,37.542047659691214,127.14625564460626,37.54430946101002,127.14907498872189
487,다사68754950,76043.74,37.54543175063822,127.1476546046489,37.54430101679494,127.14624499752112,37.546562817932156,127.14906442563137
488,다사68754975,62326.54,37.547685249391215,127.14764389535068,37.54655437303401,127.14623434925015,37.54881617398964,127.14905386136434
489,다사68755000,130021.37,37.549938750638226,127.14763360464892,37.5488077284084,127.14622369979323,37.5510695291825,127.1490432959207
490,다사68754825,25299.31,37.53416518300911,127.14770764599294,37.533034222630214,127.1462982210914,37.53529602467561,127.14911722932209
491,다사68754850,117206.53,37.53641856635277,127.14769724939485,37.53528758319235,127.14628757874813,37.53754938505607,127.14910667093606
492,다사68754875,86802.99,37.53867175063822,127.14768660464891,37.5375409428899,127.14627693521965,37.539802744571965,127.1490961113741
493,다사68754900,74077.89,37.54092524939122,127.14767589535067,37.539794301722864,127.14626629050574,37.542056103223295,127.1490855506361
494,다사68755125,46996.26,37.56120518303267,127.14758014595586,37.56007449230978,127.14617043471425,37.56233629217646,127.14899045104843
495,다사68755150,406.49,37.56345881696734,127.14756985404415,37.5623278424958,127.14615977813861,37.564589642181076,127.14897987854222
496,다사68755175,583.19,37.56571224936189,127.14755889531409,37.56458119181703,127.14614912037602,37.56684299132091,127.1489693048584
497,다사68755200,76.88,37.56796550000001,127.14754849999998,37.56683454027345,127.14613846142637,37.56909633959596,127.14895872999685
498,다사68755025,68117.3,37.552192066329,127.14762274935799,37.551061082918125,127.14621304915019,37.553322883510695,127.14903272930032
499,다사68755050,19251.95,37.55444518303266,127.14761214595583,37.55331443656314,127.14620239732092,37.555576236974204,127.14902216150303
500,다사68755075,43620.91,37.55669881696734,127.14760185404417,37.55556778934343,127.14619174430527,37.55782958957302,127.14901159252872
501,다사68755100,54773.15,37.558952000000005,127.14759100000002,37.55782114125899,127.1461810901031,37.5600829413071,127.14900102237723
502,다사68754350,64766.67,37.491351249391016,127.14790889542466,37.49022020770386,127.14650020059807,37.49248201320551,127.14931761541524
503,다사68754375,144942.91,37.4936045,127.14789849999998,37.49247358468954,127.14648958074838,37.494735390009076,127.14930707934549
504,다사68754400,101004.29000000001,37.49585781701446,127.14788785396996,37.49472696081099,127.14647895971609,37.49698876594845,127.1492965421024
505,다사68754425,36904.9,37.49811118298554,127.14787714603003,37.496980336068184,127.14646833750103,37.499242141023586,127.14928600368592
506,다사68754250,15754.03,37.4823375663997,127.14795124939465,37.481206691119155,127.1465426681734,37.48346849734945,127.14935974796411
507,다사68754275,30774.36,37.48459075063845,127.14794060457494,37.48346007156158,127.14653205305281,37.485721877609684,127.14934921658616
508,다사68754300,32930.07,37.48684424939101,127.14792989542462,37.48571345113986,127.14652143675015,37.48797525700579,127.14933868403547
509,다사68754325,1328.85,37.48909775063845,127.14791960457495,37.48796682985396,127.14651081926526,37.49022863553775,127.14932815031186
510,다사68754725,15121.960000000001,37.525151750638344,127.14775010461192,37.524020771736254,127.1463407786145,37.52628257450862,127.14915945110974
511,다사68754750,2227.88,37.527405,127.14773950000001,37.526274135756516,127.14633014101094,37.52853593834711,127.14914889742602
512,다사68754775,2118.9,37.52965824936165,127.1477288953881,37.52852749891228,127.14631950222264,37.530789301321114,127.14913834256694
513,다사68754800,23743.41,37.53191181699089,127.14771835400705,37.53078086120352,127.1463088622495,37.53304266343063,127.14912778653233
514,다사68754450,37417.86,37.50036475063846,127.14786660457494,37.49923371046113,127.14645771410306,37.50149551523445,127.14927546409584
515,다사68754475,1410.1100000000001,37.50261806637589,127.14785574935776,37.50148708398975,127.14644708952206,37.50374888858108,127.14926492333207
516,다사68754700,465.0,37.522898183009104,127.14776064599292,37.521767406851495,127.14635141503354,37.524029209805654,127.14917000361822
517,다사69004975,38976.06,37.547693684279565,127.15047435529104,37.546562817932156,127.14906442563137,37.54882455173848,127.15188402411206
518,다사69005000,55753.29,37.54994731572043,127.15046364470894,37.54881617398964,127.14905386136434,37.551077907608985,127.15187354386796
519,다사69005025,431.6,37.55220043367067,127.15045325060504,37.5510695291825,127.1490432959207,37.55333126261487,127.1518630624566
520,다사69005050,19045.13,37.55445381696734,127.15044285404417,37.553322883510695,127.14903272930032,37.5555846167561,127.15185257987781
521,다사69004875,42293.82,37.53868031574377,127.15051614474584,37.53754938505607,127.14910667093606,37.53981111961059,127.15192593341858
522,다사69004900,11043.31,37.54093343364724,127.15050575060515,37.539802744571965,127.1490961113741,37.5420644789394,127.15191545784216
523,다사69004925,2654.23,37.5431868169909,127.15049535400706,37.542056103223295,127.1490855506361,37.54431783740367,127.15190498109901
524,다사69004950,712.32,37.545440315720434,127.15048464470897,37.54430946101002,127.14907498872189,37.546571195003374,127.15189450318903
525,다사69005175,1281.08,37.5657205,127.15038999999999,37.564589642181076,127.14897987854222,37.566851374492074,127.15180014946813
526,다사69005200,974.8,37.56797375060868,127.15037960468631,37.56684299132091,127.1489693048584,37.569104723445086,127.15178965988207
527,다사69254300,46.58,37.48686118296195,127.15358564606711,37.48573023640062,127.15217699759492,37.48799190825621,127.15499441708502
528,다사69005075,915.77,37.55670718303267,127.15043214595583,37.555576236974204,127.14902216150303,37.557837970032686,127.15184209613152
529,다사69005100,88372.53,37.558960566329326,127.15042174939498,37.55782958957302,127.14901159252872,37.5600913224446,127.15183161121752
530,다사69005125,77836.05,37.56121375063811,127.15041110468587,37.5600829413071,127.14900102237723,37.562344673991795,127.15182112513573
531,다사69005150,2348.28,37.56346724939132,127.15040039531367,37.56233629217646,127.14899045104843,37.564598024674304,127.15181063788597
532,다사69004375,110125.57,37.493612750638455,127.15072660457493,37.49248201320551,127.14931761541524,37.49474375150635,127.15213520014818
533,다사69004400,21214.77,37.49586624939101,127.15071589542464,37.494735390009076,127.14930707934549,37.4969971281224,127.15212474787727
534,다사69004425,75030.04,37.49811975063845,127.15070560457495,37.49698876594845,127.1492965421024,37.499250503874265,127.15211429444236
535,다사69004450,70877.31,37.50037331576713,127.1506946447827,37.499242141023586,127.14928600368592,37.50150387876191,127.15210383984335
536,다사69004300,27624.84,37.48685275060899,127.15075810457536,37.485721877609684,127.14934921658616,37.48798361647325,127.1521665499785
537,다사69004325,35055.07,37.48910624936154,127.15074739542509,37.48797525700579,127.14933868403547,37.490236995681755,127.15215610119868
538,다사69004350,985.74,37.4913595,127.15073699999998,37.49022863553775,127.14932815031186,37.49249037402613,127.1521456512553
539,다사69004775,840.12,37.52966681699089,127.15055835400706,37.52853593834711,127.14914889742602,37.5307976736502,127.15196782405985
540,다사69004800,1233.24,37.531920183009106,127.15054764599292,37.530789301321114,127.14913834256694,37.53305103643703,127.15195735314893
541,다사69004825,4328.71,37.53417356635278,127.15053724939487,37.53304266343063,127.14912778653233,37.53530439835939,127.15194688107182
542,다사69004850,0.0,37.53642668425623,127.15052685525423,37.53529602467561,127.14911722932209,37.537557759417254,127.1519364078284
543,다사69004475,3916.0899999999997,37.502626433623774,127.15068425060522,37.50149551523445,127.14927546409584,37.503757252785334,127.15209338408008
544,다사69004750,25.46,37.52741343364723,127.15056875060516,37.52628257450862,127.14915945110974,37.5285443099989,127.15197829380477
545,다사68255125,1549.52,37.561188249361884,127.1419188953141,37.560057390735956,127.14050926295819,37.56231932494989,127.14332910641572
546,다사68255175,882.0699999999999,37.565695066329,127.14189774935798,37.564564087476825,127.1404876076144,37.566826021349755,127.14330761918158
547,다사68255200,1237.48,37.56794824936188,127.1418868953141,37.56681743454994,127.14047677813349,37.56907936825239,127.1432968737695
548,다사68255025,6241.0,37.552175000000005,127.14196249999999,37.55104398687605,127.14055255917741,37.5533059217723,127.14337206652792
549,다사68255050,97092.43,37.55442824936177,127.1419513953511,37.553297339138254,127.14054173693079,37.55555927386389,127.14336132829405
550,다사68255075,58351.75,37.556681816967334,127.14194085404415,37.55555069053565,127.1405309134788,37.55781262509069,127.14335058886412
551,다사68255100,9461.45,37.558935,127.14192999999999,37.55780404106822,127.14052008882132,37.560065975452694,127.14333984823809
552,다사68504275,339.93,37.4845824336003,127.14511275060535,37.483451578100365,127.14370435932354,37.48571345113986,127.14652143675015
553,다사68504300,44588.86,37.48683581703805,127.14510235393291,37.4857049569912,127.14369365809631,37.48796682985396,127.14651081926526
554,다사68504325,43745.99,37.48908924936155,127.14509139542507,37.487958335017815,127.14368295567743,37.49022020770386,127.14650020059807
555,다사68504350,38923.59,37.49134275060899,127.14508110457534,37.49021171218019,127.14367225206674,37.49247358468954,127.14648958074838
556,다사68504175,157.67,37.475569,127.14515549999999,37.47443805389518,127.14374715231864,37.47669992764185,127.14656389486896
557,다사68504200,78433.92,37.477822182961944,127.1451446460671,37.47669143624272,127.14373645585665,37.47895330981257,127.14655328211205
558,다사68504225,47893.54,37.48007581703805,127.14513435393289,37.47894481772611,127.14372575820356,37.481206691119155,127.1465426681734
559,다사68504250,80084.66,37.48232924936155,127.14512339542506,37.48119819834534,127.14371505935924,37.48346007156158,127.14653205305281
560,다사68254725,30025.78,37.52513468425623,127.14209185525418,37.52400369228156,127.14068233217027,37.52626562922695,127.14350083209685
561,다사68254750,45706.54,37.527388,127.14208100000002,37.526257054919995,127.14067152437691,37.52851899169449,127.1434901082041
562,다사68254775,69760.83,37.52964124936166,127.14206989538806,37.52851041669384,127.14066071537992,37.53077235329747,127.1434793831171
563,다사68254800,39646.68,37.53189481699089,127.14205935400707,37.530763777603084,127.14064990517912,37.53302571403588,127.14346865683558
564,다사68254625,2466.19,37.51612131576713,127.14213464478269,37.51499023308231,127.14072555130987,37.51725217071148,127.14354371572726
565,다사68254650,2444.32,37.518374750638344,127.14212410461194,37.51724359917892,127.14071474832974,37.519505536637105,127.14353299661045
566,다사68254675,25595.88,37.520628,127.142113,37.519496964411005,127.14070394414652,37.521758901698234,127.14352227629986
567,다사68254700,87874.36,37.522881315743774,127.14210214474583,37.52175032877856,127.14069313876008,37.524012265894854,127.14351155479537
568,다사68254925,101355.19,37.54316175063822,127.1420056046489,37.54203056917958,127.1405958361131,37.5442925047585,127.14341500750616
569,다사68254950,82768.94,37.545415,127.14199450000002,37.54428392490081,127.14058501868652,37.54654586030904,127.14340427405492
570,다사68254975,92914.79,37.547668315720436,127.14198364470894,37.546537279757324,127.14057420005511,37.54879921499485,127.14339353940822
571,다사68255000,34591.909999999996,37.54992168427957,127.14197335529106,37.548790633749064,127.14056338021882,37.55105256881595,127.14338280356594
572,다사68254825,48700.4,37.534148,127.14204849999999,37.533017137647704,127.14063909377437,37.53527907390968,127.14345792935946
573,다사68254850,48804.46,37.536401249361774,127.14203739535107,37.53527049682768,127.14062828116553,37.53753243291886,127.14344720068863
574,다사68254875,222850.41,37.53865468425623,127.14202685525419,37.53752385514301,127.14061746735248,37.5397857910634,127.14343647082288
575,다사68254900,39777.76,37.54090831574377,127.14201614474582,37.53977721259364,127.14060665233505,37.54203914834329,127.1434257397621
576,다사68504975,72955.83,37.54767675060879,127.14481410464933,37.54654586030904,127.14340427405492,37.5488077284084,127.14622369979323
577,다사68505000,86781.12,37.54993024936178,127.14480339535109,37.54879921499485,127.14339353940822,37.551061082918125,127.14621304915019
578,다사68505025,118771.75,37.552183500000005,127.14479250000001,37.55105256881595,127.14338280356594,37.55331443656314,127.14620239732092
579,다사68505050,33237.68,37.55443681696734,127.14478185404418,37.5533059217723,127.14337206652792,37.55556778934343,127.14619174430527
580,다사68504875,38161.76,37.538663249361775,127.14485639535111,37.53753243291886,127.14344720068863,37.539794301722864,127.14626629050574
581,다사68504900,89200.15,37.54091675060879,127.14484610464933,37.5397857910634,127.14343647082288,37.542047659691214,127.14625564460626
582,다사68504925,119817.51,37.54317024936177,127.14483539535108,37.54203914834329,127.1434257397621,37.54430101679494,127.14624499752112
583,다사68504950,2910.4,37.5454235,127.1448245,37.5442925047585,127.14341500750616,37.54655437303401,127.14623434925015
584,다사68505175,2146.35,37.56570368427956,127.14472835529108,37.56457267358225,127.14331836339694,37.56683454027345,127.14613846142637
585,다사68505200,84.63,37.567957066328994,127.144717749358,37.566826021349755,127.14330761918158,37.569087887865024,127.1461278012895
586,다사68754225,1270.3,37.48008418296195,127.14796164606709,37.47895330981257,127.14655328211205,37.481215116225094,127.14937027816946
587,다사68505075,80809.92,37.556690183032664,127.14477114595583,37.55555927386389,127.14336132829405,37.55782114125899,127.1461810901031
588,다사68505100,56134.85,37.5589435,127.14476050000002,37.55781262509069,127.14335058886412,37.56007449230978,127.14617043471425
589,다사68505125,551.16,37.561196816967346,127.14474985404415,37.560065975452694,127.14333984823809,37.5623278424958,127.14615977813861
590,다사68505150,227.47,37.56345024936189,127.14473889531409,37.56231932494989,127.14332910641572,37.56458119181703,127.14614912037602
591,다사68504475,1083.21,37.502609500000005,127.1450275,37.50147858502786,127.14361871613147,37.50374045665408,127.14643646375791
592,다사68504500,0.0,37.50486281701446,127.14501685396996,37.503731957004426,127.14360800536704,37.50599382845409,127.14642583681041
593,다사68504625,37598.77,37.51612975060889,127.14496360461236,37.51499880392138,127.14355443365045,37.517260674488604,127.14637268431841
594,다사68504650,2739.37,37.51838324936166,127.1449528953881,37.51725217071148,127.14354371572726,37.519514041102276,127.14636205026811
595,다사68504375,1664.52,37.493596,127.1450705,37.49246508847831,127.14366154726413,37.49472696081099,127.14647895971609
596,다사68504400,4113.12,37.49584924936155,127.14505939542505,37.49471846391216,127.14365084126942,37.496980336068184,127.14646833750103
597,다사68504425,50669.54,37.49810281701446,127.14504885396997,37.49697183848171,127.14364013408252,37.49923371046113,127.14645771410306
598,다사68504450,118291.56,37.500356182985534,127.14503814603002,37.49922521218695,127.14362942570322,37.50148708398975,127.14644708952206
599,다사68504775,33070.03,37.52964975063822,127.1448996046489,37.52851899169449,127.1434901082041,37.53078086120352,127.1463088622495
600,다사68504800,23173.54,37.531903183009106,127.14488864599295,37.53077235329747,127.1434793831171,37.533034222630214,127.1462982210914
601,다사68504825,24806.84,37.534156816990894,127.14487835400709,37.53302571403588,127.14346865683558,37.53528758319235,127.14628757874813
602,다사68504850,62974.52,37.53641000000001,127.14486750000002,37.53527907390968,127.14345792935946,37.5375409428899,127.14627693521965
603,다사68504700,12024.13,37.52288975060888,127.14493160461235,37.521758901698234,127.14352227629986,37.524020771736254,127.1463407786145
604,다사68504725,27614.12,37.52514324936166,127.14492089538808,37.524012265894854,127.14351155479537,37.526274135756516,127.14633014101094
605,다사68504750,25638.66,37.52739656635277,127.14491024939484,37.52626562922695,127.14350083209685,37.52852749891228,127.14631950222264
606,다사68004600,2105.86,37.51385931576713,127.1393166447827,37.51272822823119,127.13790755699667,37.51499023308231,127.14072555130987
607,다사68004625,11952.14,37.51611275063835,127.13930610461193,37.514981594493364,127.13789667017221,37.51724359917892,127.14071474832974
608,다사68004650,1894.8700000000001,37.51836599999999,127.139295,37.517234959890985,127.1378857821353,37.519496964411005,127.14070394414652
609,다사68004675,51211.73,37.52061924936166,127.13928389538808,37.51948832442407,127.13787489288586,37.52175032877856,127.14069313876008
610,다사68004500,81240.04,37.50484575063834,127.13936010461194,37.50371475453749,127.13795109217315,37.50597676005111,127.1407687512022
611,다사68004525,842.11,37.507099,127.13934900000001,37.505968124257635,127.13794021019696,37.50823012960559,127.14075795303306
612,다사68004550,196.85,37.509352249361655,127.1393378953881,37.50822149311332,127.13792932700889,37.51048349829561,127.14074715366138
613,다사68004575,884.27,37.511605684232876,127.13932735521732,37.51047486110449,127.13791844260885,37.5127368661212,127.14073635308702
614,다사68004800,16515.49,37.531885933647565,127.13922975064213,37.53075513412043,127.1378204284451,37.533017137647704,127.14063909377437
615,다사68004825,88472.73,37.534139249361665,127.13921889538805,37.533008493465786,127.13780953191726,37.53527049682768,127.14062828116553
616,다사68004850,74134.63,37.53639275063834,127.13920810461192,37.53526185194646,127.13779863417584,37.53752385514301,127.14061746735248
617,다사68004875,86925.26,37.538646315743776,127.13919714474582,37.53751520956242,127.13778773522071,37.53977721259364,127.14060665233505
618,다사68004700,44204.8,37.522872750638335,127.13927310461193,37.52174168809255,127.1378640024237,37.52400369228156,127.14068233217027
619,다사68004725,99617.55,37.52512606635244,127.1392622493579,37.52399505089647,127.13785311074868,37.526257054919995,127.14067152437691
620,다사68004750,101548.5,37.527379249361765,127.1392513953511,37.526248412835756,127.13784221786067,37.52851041669384,127.14066071537992
621,다사68004775,13955.79,37.529632750638235,127.1392406046489,37.52850177391041,127.13783132375953,37.530763777603084,127.14064990517912
622,다사68004200,2513.28,37.47780524936143,127.13948989546205,37.476674250474034,127.13808158141478,37.478936257977345,127.1408982354863
623,다사68004225,29438.42,37.48005875063857,127.13947910453797,37.47892763056635,127.13807071396973,37.48118963790374,127.14088745173645
624,다사68004250,50748.57,37.48231206639937,127.13946824935765,37.48118100979444,127.1380598453145,37.483443016965886,127.14087666678579
625,다사68004275,7171.89,37.484565249361545,127.13945739542505,37.48343438815823,127.13804897544902,37.4856963951638,127.14086588063414
626,다사67755175,4072.87,37.565677750638116,127.13623610468586,37.56454671165441,127.13482609967708,37.56680877987406,127.13764593829163
627,다사67755200,447.2,37.56793100000001,127.136225,37.56680005732225,127.13481509966549,37.56906212538233,127.1376350223296
628,다사68004175,70546.11,37.4755516842095,127.13950085518043,37.47442086951748,127.13809244764985,37.47668287718675,127.14090901803543
629,다사68004400,69126.12,37.49583224936154,127.13940339542506,37.49470126701263,127.13799460796226,37.4969632731891,127.14081193185638
630,다사68004425,2756.59,37.49808575063845,127.13939260457494,37.49695464019046,127.13798373083205,37.49921664620119,127.14080113849592
631,다사68004450,800.11,37.500339,127.13938149999998,37.49920801250389,127.13797285249056,37.50147001834888,127.1407903439335
632,다사68004475,74723.92,37.50259231576713,127.13937064478267,37.50146138395291,127.13796197293765,37.50372338963219,127.14077954816896
633,다사68004325,1374.55,37.48907224936155,127.13943539542507,37.487941142292975,127.13802723208659,37.490203148966835,127.14084430472738
634,다사68004350,819.52,37.491325817014456,127.13942485396997,37.49019451806388,127.1380163585894,37.49245652457192,127.14083351497194
635,다사68004375,646.11,37.49357893362411,127.13941425064225,37.492447892970425,127.13800548388133,37.494709899312674,127.14082272401501
636,다사68254325,12662.08,37.48908075063846,127.14226360457495,37.487949772497466,127.1408550932814,37.49021171218019,127.14367225206674
637,다사68254350,52490.72,37.491334249391016,127.14225289542463,37.490203148966835,127.14084430472738,37.49246508847831,127.14366154726413
638,다사68254375,55130.08,37.4935875,127.1422425,37.49245652457192,127.14083351497194,37.49471846391216,127.14365084126942
639,다사68254400,64241.75,37.49584075063846,127.14223160457497,37.494709899312674,127.14082272401501,37.49697183848171,127.14364013408252
640,다사68254225,72581.1,37.48006724936155,127.14230639542504,37.478936257977345,127.1408982354863,37.48119819834534,127.14371505935924
641,다사68254250,5196.97,37.4823206842095,127.14229585518044,37.48118963790374,127.14088745173645,37.483451578100365,127.14370435932354
642,다사68254275,863.89,37.48457406639937,127.14228524935767,37.483443016965886,127.14087666678579,37.4857049569912,127.14369365809631
643,다사68254300,39536.61,37.48682724936154,127.14227439542506,37.4856963951638,127.14086588063414,37.487958335017815,127.14368295567743
644,다사68254525,37.35,37.507107817014465,127.14217785397,37.50597676005111,127.1407687512022,37.50823869836443,127.14358658025975
645,다사68254575,219.26,37.51161424936167,127.14215589538807,37.51048349829561,127.14074715366138,37.512745436266826,127.1435651503802
646,다사68254600,1098.15,37.51386768423287,127.14214535521732,37.5127368661212,127.14073635308702,37.51499880392138,127.14355443365045
647,다사68254425,1854.09,37.49809424936154,127.14222039542507,37.4969632731891,127.14081193185638,37.49922521218695,127.14362942570322
648,다사68254450,79439.61,37.500347817014465,127.14220985396996,37.49921664620119,127.14080113849592,37.50147858502786,127.14361871613147
649,다사68254475,33846.61,37.5026009336241,127.14219925064225,37.50147001834888,127.1407903439335,37.503731957004426,127.14360800536704
650,다사68254500,1294.92,37.50485424936154,127.14218839542505,37.50372338963219,127.14077954816896,37.50598532811662,127.14359729340984
651,다사68005000,45808.11,37.54991306632899,127.13914274935797,37.54878198467114,127.13773322223446,37.55104398687605,127.14055255917741
652,다사68005025,50496.96,37.55216624936188,127.1391318953141,37.551035337098526,127.1377223159941,37.553297339138254,127.14054173693079
653,다사68005050,39770.63,37.55441975063811,127.13912110468586,37.55328868866108,127.13771140853903,37.55555069053565,127.1405309134788
654,다사68005075,106182.83,37.55667293367101,127.13911025064202,37.555542039358805,127.1377004998691,37.55780404106822,127.14052008882132
655,다사68004900,64981.18,37.54089975063823,127.13918660464888,37.53976856631368,127.13777683505175,37.54203056917958,127.1405958361131
656,다사68004925,82349.03,37.543153000000004,127.13917550000001,37.5420219222002,127.13776593366877,37.54428392490081,127.14058501868652
657,다사68004950,54925.99,37.54540624936177,127.13916439535109,37.544275277221956,127.13775503107166,37.546537279757324,127.14057420005511
658,다사68004975,90041.71,37.54765975063823,127.13915360464891,37.54652863137895,127.13774412726026,37.548790633749064,127.14056338021882
659,다사68005200,1947.01,37.56793975063812,127.13905610468589,37.56680877987406,127.13764593829163,37.56907078075812,127.14046594744636
660,다사68254150,5.35,37.473307,127.14233899999999,37.472176113013006,127.14093057953222,37.47443805389518,127.14374715231864
661,다사68254175,120293.45,37.47556024936142,127.14232789546203,37.47442949553197,127.14091979938405,37.47669143624272,127.14373645585665
662,다사68254200,26870.97,37.477813817038054,127.14231735393291,37.47668287718675,127.14090901803543,37.47894481772611,127.14372575820356
663,다사68005100,1877.41,37.55892624936178,127.13909939535111,37.557795389191654,127.13768958998416,37.560057390735956,127.14050926295819
664,다사68005125,768.08,37.56117975063823,127.13908860464892,37.560048738159615,127.13767867888409,37.562310739538816,127.14049843588928
665,다사68005150,740.56,37.563433066329,127.139077749358,37.56230208626269,127.13766776656875,37.564564087476825,127.1404876076144
666,다사68005175,229.39000000000001,37.565686249361875,127.13906689531412,37.56455543350085,127.13765685303797,37.56681743454994,127.14047677813349
667,다사67505150,4838.43,37.56341575063811,127.13341610468588,37.56228457611558,127.13200643158346,37.56454671165441,127.13482609967708
668,다사67505175,5678.01,37.565669,127.13340500000002,37.564537921937585,127.13199534754128,37.56680005732225,127.13481509966549
669,다사67505200,15.399999999999999,37.56792224936189,127.13339389531413,37.56679126689456,127.13198426226454,37.5690534021251,127.13480409842867
670,다사67505050,64378.84,37.55440224936178,127.13346039535112,37.55327118417776,127.13205075540952,37.555533320333446,127.13487008747437
671,다사67505075,502.85,37.55665575063822,127.1334496046489,37.55552453345965,127.13203967630412,37.55778666946109,127.13485909236215
672,다사67505100,240.54000000000002,37.55890899999999,127.1334385,37.55777788187661,127.13202859596474,37.56004001772381,127.13484809602528
673,다사67505125,9683.01,37.56116231569091,127.13342714467994,37.56003122942859,127.13201751439122,37.562293365121576,127.13483709846363
674,다사67754275,82501.25,37.484556750638454,127.13662960457492,37.483425691677496,127.13522128532269,37.48568776565776,127.1380381043731
675,다사67754300,43988.07,37.48681,127.1366185,37.48567906847315,127.13521032932262,37.487941142292975,127.13802723208659
676,다사67754325,44930.25,37.4890635,127.13660750000001,37.48793244440446,127.13519937210253,37.49019451806388,127.1380163585894
677,다사67754350,4907.26,37.491316999999995,127.13659649999997,37.49018581947139,127.13518841366226,37.492447892970425,127.13800548388133
678,다사67754175,423.26,37.475543315790496,127.13667314481954,37.47441217585182,127.13526509712553,37.476674250474034,127.13808158141478
679,다사67754200,1324.49,37.47779675063846,127.13666260457495,37.47666555610466,127.13525414600414,37.47892763056635,127.13807071396973
680,다사67754225,24576.59,37.48005,127.1366515,37.47891893549325,127.13524319366331,37.48118100979444,127.1380598453145
681,다사67754250,39279.32,37.48230324936154,127.13664039542503,37.481172314017535,127.13523224010285,37.48343438815823,127.13804897544902
682,다사67504750,69484.27,37.527362000000004,127.133593,37.52623092533574,127.13218360847704,37.528493063344314,127.1350019333524
683,다사67504775,41031.18,37.52961531571423,127.13358164471678,37.52848428499559,127.13217254416804,37.53074642284961,127.1349909529245
684,다사67504800,48852.14,37.531868750638225,127.1335706046489,37.5307376437907,127.13216147862678,37.532999781490226,127.1349799712737
685,다사67504825,85585.4,37.534122,127.1335595,37.532991001721086,127.13215041185316,37.535253139266096,127.13496898839983
686,다사67504650,22608.52,37.518348499999995,127.133637,37.51721747804938,127.13222785339364,37.51947961667636,127.13504584283788
687,다사67504675,129.74,37.520602,127.13362600000002,37.51947084116798,127.13221679401211,37.521732979640305,127.13503486730015
688,다사67504700,79533.04,37.522855249361655,127.13361489538809,37.52172420342191,127.13220573339893,37.52398634173963,127.13502389054008
689,다사67504725,37711.63,37.52510875063834,127.13360410461192,37.523977564811176,127.13219467155398,37.52623970297431,127.13501291255756
690,다사67504950,43970.33,37.545389,127.1335045,37.54425777840108,127.13209505949428,37.546519915174,127.13491405567986
691,다사67504975,106794.47,37.547641999999996,127.13349349999999,37.54651113114259,127.13208398532332,37.548773267761156,127.1349030654647
692,다사67505000,50800.23,37.5498955,127.1334825,37.548764483019205,127.13207290991899,37.55102661948346,127.13489207402549
693,다사67505025,87794.27,37.552149,127.13347150000001,37.55101783403094,127.13206183328109,37.553279970340895,127.1348810813621
694,다사67504850,65851.52,37.536375249361775,127.1335483953511,37.535244358786684,127.13213934384703,37.537506496177244,127.1349580043028
695,다사67504875,38014.88,37.538628750638225,127.1335376046489,37.537497714987516,127.13212827460819,37.53975985222361,127.13494701898242
696,다사67504900,55017.6,37.540882,127.1335265,37.53975107032352,127.13211720413658,37.542013207405205,127.13493603243856
697,다사67504925,20122.09,37.5431355,127.13351549999999,37.54200442479471,127.13210613243197,37.54426656172202,127.13492504467108
698,다사67754875,77140.22,37.5386375,127.13636750000002,37.537506496177244,127.1349580043028,37.53976856631368,127.13777683505175
699,다사67754900,39824.69,37.540891,127.13635649999999,37.53975985222361,127.13494701898242,37.5420219222002,127.13776593366877
700,다사67754925,55040.54,37.543144249361774,127.13634539535107,37.542013207405205,127.13493603243856,37.544275277221956,127.13775503107166
701,다사67754950,99495.32,37.54539775063823,127.13633460464891,37.54426656172202,127.13492504467108,37.54652863137895,127.13774412726026
